"","Actinobacillus","Actinomyces","Capnocytophaga","Fusobacterium","Gemella","Granulicatella","Haemophilus","Leptotrichia","Neisseria","Porphyromonas","Prevotella","Rothia","Streptococcus","Veillonella","Abiotrophia","Lautropia","Staphylococcus","Klebsiella","Moraxella","Pseudomonas","Lactobacillus","Aspergillus","Botrytis","Candida","Clavispora","Cryptococcus","Penicillium","Saccharomyces","Schizophyllum","Trichosporon","unidentified","PIV3","PIV4","RV","Boca"
"Lactobacillus",0.0133753583817159,0.0690363269990426,0.0726963746650904,0.0742721216783221,0.0152604618703061,0.00638490899789712,0.000791103049127218,0.138544880392945,0.0235053676147183,0.0551229389510647,0.0282299061998736,0.00813187668277782,0.00148307001382686,0.0583616926823586,0.0957988334477653,0.152762815609256,0.15945774866495,0.0233490998132302,0.00433476244478992,0.00152932943163198,1,0.038198706450822,0.000202867932591611,0.000880983201435481,0.00018814744175133,7.13539204912905e-05,0.00121372188579238,0.00344908285279644,0.00118618917635815,0.00109239652550974,0.0337274278995476,0.00219897997339891,0,0,0.000375170881983022
"Aspergillus",0.0891506182515382,0.29865762473078,0.054217060348219,0.272417173613626,0.0516695671471503,0.0743921012840204,0.0147952447106409,0.149746982154593,0.192044585276134,0.167322975101636,0.155606220515709,0.0517506380503016,0.0101647485968656,0.306299296386023,0.387637127170885,0.0931309692610066,0.0431622140606787,0.0128547836531991,0.0158669977636492,0.00372885733640493,0.038198706450822,1,0.000135978300398021,0.00604879966696892,0.00812938159607302,0.032691635403912,0.057110516020713,0.0143307676601201,0.00040874897710963,0.000259973461618657,0.154609301596449,0.00794318490610579,0,0.00190682991732971,4.44678562222522e-05
"Botrytis",2.39589796718898e-05,0.053278931082442,0.00108114761760802,0.00265659023142339,0.0185606603900526,0.087604839951423,0.0698012604958873,0.000818485154416959,0.0810318005940524,0.0154424712613541,0.0115183943939954,0.0509948715904798,0.0524536468085453,0.0595426902401206,0.0302668062972096,0.00116873648546356,6.13321733275995e-05,0,0.00558121745901208,0.0359003789026288,0.000202867932591611,0.000135978300398021,1,0.0273500916469518,0.067403554278915,0.190214557170941,0.180837786467284,0.167161105733352,0,0,0.227448418981925,0.0590298506219687,0,0.0133312639872177,0.0244487548959106
"Candida",0.00369938899895905,0.0216244224848281,0.0037024277840183,0.00410027081883568,0.00884399501263278,0.0740460033540884,0.560114770420265,0.00301585947940897,0.0218757421917564,0.00872494522503953,0.0201672048069843,0.192623261290231,0.704241076458511,0.0171688050698288,0.00431219431701924,0.0024619871724787,0.000133814908496954,0.00174508623420011,0.0217467725690683,0.0582013190796642,0.000880983201435481,0.00604879966696892,0.0273500916469518,1,0.0343914991025058,0.0396579326343982,0.0428553928912491,0.157278880999876,1.24022320580064e-06,8.95852002913422e-07,0.0425200917218048,0.395258921002003,0,0.125785899840274,0.0498812985970329
"Clavispora",8.00177765092336e-06,0.0620065480392817,0.000480482427918316,0.0011063766890721,0.0608891431988682,0.0992692766944748,0.128143652253571,0.00824356302657714,0.0680921722238236,0.0273353317534261,0.0099483517709793,0.181580872761543,0.0918109241277179,0.0195454748783005,0.00944774988427,0.000444259713857864,0,0,0.0315587979470898,0.0679288428354019,0.00018814744175133,0.00812938159607302,0.067403554278915,0.0343914991025058,1,0.170394193191543,0.0669126501003802,0.0961235681171833,0,0,0.206646067902223,0.0415077871022748,0,0.0119141750991931,0.00743696348341194
"Cryptococcus",2.64044888563797e-05,0.192934897989274,0.0809714074118407,0.00438534195577733,0.189273792848269,0.35738104027336,0.0946945512968289,0.0189599299330561,0.125545323175452,0.0696543340661261,0.10654189054386,0.259694126405685,0.0647205829842672,0.0399127080070257,0.0793446314176541,0.00121112486826758,2.1354282861874e-05,0,0.0509060810966322,0.13034580864549,7.13539204912905e-05,0.032691635403912,0.190214557170941,0.0396579326343982,0.170394193191543,1,0.384514120262619,0.27682445199445,0,2.04620938278888e-05,0.275866912369294,0.0144841206309936,0,0.0309720068485023,0.0510740290554162
"Penicillium",0.0381215082063561,0.166920009575299,0.0544801945317377,0.0177377411950932,0.103871810559092,0.339149339899707,0.0896020861202441,0.0075155688751013,0.132923810695001,0.0849356870583979,0.0679249379073973,0.205125658161312,0.0706727100012425,0.075460226804582,0.119661483162654,0.00870025844710243,0.000479880268060118,0.000708952829933662,0.0519107094605876,0.120374025526111,0.00121372188579238,0.057110516020713,0.180837786467284,0.0428553928912491,0.0669126501003802,0.384514120262619,1,0.216799352335222,3.27321032594918e-05,4.09114633705965e-05,0.22418565908193,0.0149615543866837,0,0.139976523436921,0.054850914396573
"Saccharomyces",0.00688200617072132,0.145261004762058,0.0356852097558602,0.0193448844677603,0.0906995419902177,0.371910670214304,0.306293461865374,0.0212443225931267,0.0797740191032709,0.0683884948537137,0.107922774970556,0.359647371778181,0.247464396852009,0.0786139753319481,0.0268824044892986,0.00202140398645645,0.000705407893755061,0.0199914634566778,0.128508737709827,0.189759195511621,0.00344908285279644,0.0143307676601201,0.167161105733352,0.157278880999876,0.0961235681171833,0.27682445199445,0.216799352335222,1,1.4530687734049e-05,7.98667545487408e-06,0.221763139116579,0.0943008152260258,0,0.0482481456761236,0.0755239843878169
"Schizophyllum",0.000386651244071001,0.00011345919786776,0.000668488006976165,0.000603524945953171,0.000117839201942194,3.22579975597925e-05,3.04692406472018e-06,0.000820890718748579,0.000112141546981137,0.000283013535465559,0.000121746501425823,1.1489439783019e-05,2.08845207883002e-06,0.000143223635649448,0,0,0.0106135064394322,0.000820152289795928,0,4.13773346216173e-05,0.00118618917635815,0.00040874897710963,0,1.24022320580064e-06,0,0,3.27321032594918e-05,1.4530687734049e-05,1,0,5.70940492033989e-05,3.68988479093613e-06,0,0,1.95403899321267e-05
"Trichosporon",0,8.19564033177622e-05,0.000482914526563794,0.000435981396307072,0.000108483452097019,2.33010606756068e-05,2.2008890802061e-06,0.000593022518540876,8.10045932323478e-05,0.000204437523963041,8.79427762692231e-05,8.29919343514618e-06,1.50855441927167e-06,0.000103456949944736,0.000414515451645059,0.000726587505220477,0,0,3.76554006928931e-05,0,0.00109239652550974,0.000259973461618657,0,8.95852002913422e-07,0,2.04620938278888e-05,4.09114633705965e-05,7.98667545487408e-06,0,1,4.12411368519994e-05,1.23160318998838e-06,0,4.78467902464974e-06,0
"unidentified",0.0888288736708884,0.316423200510656,0.0346774451945384,0.11286207082158,0.160570037614881,0.330579128645862,0.0961248260626422,0.0632538065130221,0.276145299443955,0.159489659584277,0.124778328346446,0.249134885033673,0.0705685424866901,0.222234072709935,0.0842081701858806,0.0231821453009116,0.00614187448890136,0.0278144966911746,0.113309655857585,0.127924117743072,0.0337274278995476,0.154609301596449,0.227448418981925,0.0425200917218048,0.206646067902223,0.275866912369294,0.22418565908193,0.221763139116579,5.70940492033989e-05,4.12411368519994e-05,1,0.0617619775567516,0,0.0387528964153222,0.0164430324782953
"PIV3",0.0092411479251947,0.023847754943803,0.0041987571750387,0.00899320560089345,0.00586038448066695,0.065623478485845,0.264598637009501,0.00493062790091148,0.0312416584685218,0.0148818227957286,0.0172572400318814,0.121875308253346,0.328049882577485,0.0263580079696626,0.00497888691693127,0.00126624116530683,0.000398071051943671,0.000100679360802602,0.0245880646530838,0.0813920463599116,0.00219897997339891,0.00794318490610579,0.0590298506219687,0.395258921002003,0.0415077871022748,0.0144841206309936,0.0149615543866837,0.0943008152260258,3.68988479093613e-06,1.23160318998838e-06,0.0617619775567516,1,0,6.68655513993421e-05,0.0522539594083878
"PIV4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"RV",0,0.00295147065589063,0.00037844011435717,0.000453104230882184,0,0.0471005676848,0.153957427048851,0.000455905085327224,0.021867429722195,0.000588671491235204,0.000345834934005862,0.0554871580394334,0.102806850558143,0.000702771243115352,0.00203652237822927,7.62246419253598e-05,0,0,0.0471246559254702,0.02107068009948,0,0.00190682991732971,0.0133312639872177,0.125785899840274,0.0119141750991931,0.0309720068485023,0.139976523436921,0.0482481456761236,0,4.78467902464974e-06,0.0387528964153222,6.68655513993421e-05,0,1,4.52909240811206e-06
"Boca",0,0.0278960429157484,0.0413714870096199,0.0223134288163053,0.00507016177961661,0.0158819345128846,0.0532796362483422,0.0351966944343455,0.145464020937467,0.0981573522276273,0.0805103219110338,0.03310226267352,0.0246813992572074,0.0221907825271307,0.0371622262642258,0,0,0,0,0.15211730820577,0.000375170881983022,4.44678562222522e-05,0.0244487548959106,0.0498812985970329,0.00743696348341194,0.0510740290554162,0.054850914396573,0.0755239843878169,1.95403899321267e-05,0,0.0164430324782953,0.0522539594083878,0,4.52909240811206e-06,1
