"","Actinobacillus","Actinomyces","Capnocytophaga","Fusobacterium","Gemella","Granulicatella","Haemophilus","Leptotrichia","Neisseria","Porphyromonas","Prevotella","Rothia","Streptococcus","Veillonella","Abiotrophia","Lautropia","Staphylococcus","Klebsiella","Moraxella","Pseudomonas","Lactobacillus","Aspergillus","Botrytis","Candida","Clavispora","Cryptococcus","Penicillium","Saccharomyces","Schizophyllum","Trichosporon","unidentified","PIV3","PIV4","RV","Boca"
"Prevotella",0.0255585693065519,0.656876685646296,0.159215038177563,0.495627776522072,0.169833311002948,0.0182701929624627,-0.353977310513963,0.699344348334065,0.045027049586677,0.406366348601978,1,-0.0885126425599248,-0.0634449086479003,0.535376089801637,-0.0120994402432746,0.143688416474454,0.0184390880566584,0.296184134114237,-0.0862632273255981,-0.119364386294976,0.000555183655195029,0.00253754875087379,-0.100483323532911,0.100320599062762,-0.0870920130696797,-0.235937469357727,-0.149397399834248,0.231034214826148,0.334311283372785,0.292860130586808,-0.194693921489493,-0.166072520193455,NA,-0.0314640300314721,-0.0537601978940431
"Rothia",0.00100206081861957,0.174462127778581,0.104016925043903,-0.0107026323359753,0.0753310966577711,0.104186862735158,-0.318867299152106,-0.0347391306082303,-0.0724764908017037,-0.0693870101326906,-0.0885126425599248,1,-0.48581551616027,0.0907054552672952,-0.0390370846938126,-0.0587138117223596,0.0326770291954239,-0.0881321373614962,-0.0662518290129528,-0.0668345497058554,0.552141686843289,-0.0366096920220455,-0.141086938167439,0.187807741741952,-0.0324237035876126,-0.038544207356704,-0.0478475784677237,-0.131169872865804,-0.00483883469874388,-0.0435544192907645,-0.0235600234342009,-0.0667204799335022,NA,-0.0172106914583353,-0.0636097419683239
"Streptococcus",-0.0411911021493463,-0.182805848567617,-0.00809567227270923,-0.0752486590139549,-0.111184286207195,-0.131450355600599,0.0330752041627801,-0.0213537341904462,-0.101002770263854,0.0630954852111549,-0.0634449086479003,-0.48581551616027,1,-0.277412330465125,0.0336006300776793,0.0999289215213177,-0.239187023957888,-0.0114328538550081,-0.013342365317239,-0.174604480221673,-0.265070355849004,0.00153092900644971,0.0626329029484528,0.0213039648442663,0.0322274905414921,0.218831106985708,0.0464602890708227,0.205092371571456,-0.00473561022350058,0.0209741633338549,0.161603353290599,-0.167879656555783,NA,-0.350204690409975,0.0642466573194023
"Veillonella",-0.0123363818550768,0.482077265030764,0.224114285865907,0.219277872191402,0.0360726339157761,0.0680587994079119,-0.3931534646667,0.273457644069247,0.0267957079668889,0.21681266247756,0.535376089801637,0.0907054552672952,-0.277412330465125,1,0.0389942963904897,0.244921601071745,0.421549240475119,0.102786678599214,-0.0893734859002104,-0.102236892613118,0.270902560707459,-0.0144110766019123,-0.102100227457145,0.10240138184346,-0.09002427230218,-0.283114845146331,-0.16288515821578,0.0266613932163008,0.0641237336791062,0.00928713085600373,-0.253059773343813,-0.129766622635421,NA,0.185019736029792,-0.0670029858443378
"Abiotrophia",-0.035531764958406,-0.0179585163016153,0.045653955887009,-0.0234647533223653,0.0224190597963751,0.0292053547307656,-0.02804063555789,0.00201410150064678,-0.0327776201577882,0.0236778507358776,-0.0120994402432746,-0.0390370846938126,0.0336006300776793,0.0389942963904897,1,0.0824303819004392,-0.00528735345580118,-0.0341557497322399,-0.0241608875213362,-0.0843021736667167,-0.0103722910704479,0.574314676528567,-0.0487882944518768,-0.021112768996007,-0.0513309656379956,0.0645905717332056,0.113104719739593,0.033051839423611,-0.0323198250142066,-0.0334746766889031,-0.0535693988218395,0.0243946844233191,NA,0.0295200300626381,0.471406443248206
"Lautropia",0.00684291943578949,-0.00937768565733487,0.128872098441303,0.208721923857386,0.0646988200679146,-0.0499765950267518,-0.219369946609648,0.285359404006934,0.135046890227329,0.545774288344765,0.143688416474454,-0.0587138117223596,0.0999289215213177,0.244921601071745,0.0824303819004392,1,0.203468142351294,0.00512936571734719,-0.0442076057579644,-0.0430898302624216,-0.0136043017561859,-0.0357800597570444,-0.0496952835850558,0.0461762752100154,-0.0429918674734936,-0.140720572695248,-0.0800506980698459,-0.061637200518383,-0.0264530660474614,0.496856823224279,-0.0728371419174214,-0.0900556801645956,NA,0.0722754676260222,-0.0319247801533416
"Staphylococcus",0.0294894539913745,0.0898932229552319,0.0281052026723787,0.0804145040950959,0.00559510172208632,-0.0645632289419183,-0.254579408316187,0.0891592086831026,0.618601893809878,0.218408012831643,0.0184390880566584,0.0326770291954239,-0.239187023957888,0.421549240475119,-0.00528735345580118,0.203468142351294,1,-0.0392618570188442,-0.0517496576255262,-0.0418529412392658,0.0956799109298748,-0.0564241679640708,-0.0593400568871234,-0.0664014211015523,-0.0513225946247904,-0.168311573428076,-0.0822599129620817,0.00528266153229673,-0.0315812259577056,-0.0313236597334896,-0.125376324566934,-0.0392130229290051,NA,0.402030781954786,-0.038112311923589
"Klebsiella",0.0522073925539995,0.0508652576153304,-0.0146872807855553,0.186949712939108,0.014337586761676,-0.093478967636042,-0.153541947006963,0.060068258915622,-0.0364776557928834,0.118874322224047,0.296184134114237,-0.0881321373614962,-0.0114328538550081,0.102786678599214,-0.0341557497322399,0.00512936571734719,-0.0392618570188442,1,-0.0304556830339171,-0.0446106121506882,-0.0133060448421958,-0.0245440450781878,-0.0334655748562732,0.0102142364834516,-0.0289423177111998,-0.0949084011090133,-0.054719598612177,-0.0232436238296982,-0.0174467002724671,0.0252518824018641,-0.0608128087089036,0.138253889198379,NA,-0.0577361786266277,-0.0214895547021333
"Moraxella",-0.0213429230794473,-0.0945670994969653,-0.0536394348497192,-0.0704612112412814,0.0398544219742145,0.0803617133731301,-0.0395991076647924,-0.074074591028571,-0.0556433293053566,0.236078899677032,-0.0862632273255981,-0.0662518290129528,-0.013342365317239,-0.0893734859002104,-0.0241608875213362,-0.0442076057579644,-0.0517496576255262,-0.0304556830339171,1,-0.0305048718113123,-0.0489709850780464,-0.0111788080652188,-0.0401843158721807,-0.0145053438571251,-0.0249643808793812,-0.00526136990744788,0.00567875109518658,0.0192247583182655,-0.0153504800456576,-0.0210974894242028,0.0813179551968877,0.0322449103762347,NA,0.0565717884932509,-0.0258117028199802
"Pseudomonas",-0.0339131970359988,0.00114232281363651,-0.0840414552898767,-0.100515132866844,-0.0748326324712841,0.128227465385832,-0.05974434360502,-0.0493504677945583,0.0471830236353336,-0.104153214276405,-0.119364386294976,-0.0668345497058554,-0.174604480221673,-0.102236892613118,-0.0843021736667167,-0.0430898302624216,-0.0418529412392658,-0.0446106121506882,-0.0305048718113123,1,-0.0849486317016068,-0.0579039239700312,-0.0393060554291819,-0.0619510614429979,0.00525748587925497,0.0974916869340466,0.0577572217465573,-0.0755574596588633,-0.031592064011793,-0.0278008025299565,0.172865356499206,0.11287659416827,NA,-0.0493038890877389,0.0127989575256363
"Lactobacillus",-0.0391056860667493,0.210349196823138,0.0150075504836062,0.107036357883763,-0.0262211179823777,0.065817087099224,-0.253318614150761,-0.0612748166832897,-0.0691137681925043,0.0363025518388886,0.000555183655195029,0.552141686843289,-0.265070355849004,0.270902560707459,-0.0103722910704479,-0.0136043017561859,0.0956799109298748,-0.0133060448421958,-0.0489709850780464,-0.0849486317016068,1,-0.0536521635028681,-0.0645330913805656,0.185577417744804,-0.0558545456878531,-0.182454472449907,-0.104837350498557,-0.120295665149033,-0.0338426376275321,0.00139082478954868,-0.134669026001303,-0.0788899725716925,NA,-0.0135507495350282,-0.0414755110809986
"Aspergillus",-0.021294894394712,0.0734818006151345,-0.0394018117503352,0.119406219619161,-0.0210965208006638,-0.0653874982473342,0.1521914492918,0.0261111693942548,-0.0398679982599759,-0.0496438609909541,0.00253754875087379,-0.0366096920220455,0.00153092900644971,-0.0144110766019123,0.574314676528567,-0.0357800597570444,-0.0564241679640708,-0.0245440450781878,-0.0111788080652188,-0.0579039239700312,-0.0536521635028681,1,-0.043185446140458,0.0973011749190032,-0.035878782473969,-0.0816772856962947,-0.0138441999685881,0.0184715804723433,-0.0199751175830054,-0.0227603099100038,0.00511063326073333,-0.0774332244396896,NA,-0.0498757180252332,-0.0277354516643114
"Botrytis",-0.0292336981633655,-0.114608485723629,-0.0667729277224697,-0.0867613429542563,-0.0736841609953514,-0.0865528353648096,0.115831240788346,-0.0925128997339855,-0.0558776710442301,-0.082320224521833,-0.100483323532911,-0.141086938167439,0.0626329029484528,-0.102100227457145,-0.0487882944518768,-0.0496952835850558,-0.0593400568871234,-0.0334655748562732,-0.0401843158721807,-0.0393060554291819,-0.0645330913805656,-0.043185446140458,1,-0.207833719356892,-0.0222354995284243,-0.0382707515884864,-0.00340620176415845,-0.0102228523151837,-0.0234682787533732,-0.0232768790922122,0.379946528441364,0.162713292378786,NA,-0.0486470320169294,0.0678882319090337
"Candida",0.00960513140931442,0.0301054640930555,0.195948414749256,0.183423387044796,-0.011784001193524,0.186295343072432,0.156338932349862,-0.13666600404234,0.0585562042154783,0.154719082826239,0.100320599062762,0.187807741741952,0.0213039648442663,0.10240138184346,-0.021112768996007,0.0461762752100154,-0.0664014211015523,0.0102142364834516,-0.0145053438571251,-0.0619510614429979,0.185577417744804,0.0973011749190032,-0.207833719356892,1,-0.309542828279289,-0.0201751802409283,-0.138212127606825,-0.52501807029345,-0.111083405032683,0.131353423098596,-0.3257682135386,-0.443825495352915,NA,-0.145660314227447,-0.0701761109717226
"Clavispora",-0.0252828680571724,-0.0940350147327365,-0.0577845050630178,-0.0751077472393481,-0.0610872583955229,-0.0838327281466695,0.205822008196152,-0.077006667008555,-0.0478902363211616,-0.0656500566380389,-0.0870920130696797,-0.0324237035876126,0.0322274905414921,-0.09002427230218,-0.0513309656379956,-0.0429918674734936,-0.0513225946247904,-0.0289423177111998,-0.0249643808793812,0.00525748587925497,-0.0558545456878531,-0.035878782473969,-0.0222354995284243,-0.309542828279289,1,0.000293048698574423,-0.0494533079086192,-0.0728116275444674,-0.0202962711004441,-0.0201307413037223,0.00825791162856414,-0.0410180103530029,NA,-0.0569483430505789,-0.017038316319017
"Cryptococcus",-0.0829069313703952,-0.180138970370896,0.0548852958263211,-0.237960982107442,-0.0980827868831709,0.182018571852327,0.246334854941117,-0.15869600797153,-0.155819150092881,-0.0883536375212426,-0.235937469357727,-0.038544207356704,0.218831106985708,-0.283114845146331,0.0645905717332056,-0.140720572695248,-0.168311573428076,-0.0949084011090133,-0.00526136990744788,0.0974916869340466,-0.182454472449907,-0.0816772856962947,-0.0382707515884864,-0.0201751802409283,0.000293048698574423,1,0.194460114471444,-0.0139706415602972,-0.0665560601552243,-0.0659848018496696,0.189573900269636,-0.179997737391581,NA,-0.0838431716486849,0.0092623732116526
"Penicillium",-0.0477062526061934,-0.111897703502745,-0.0488445830415411,-0.133662431812177,-0.0847159879221883,0.310282605318439,0.0716248060747222,-0.114677176313684,0.00488173933100251,-0.0666174881841588,-0.149397399834248,-0.0478475784677237,0.0464602890708227,-0.16288515821578,0.113104719739593,-0.0800506980698459,-0.0822599129620817,-0.054719598612177,0.00567875109518658,0.0577572217465573,-0.104837350498557,-0.0138441999685881,-0.00340620176415845,-0.138212127606825,-0.0494533079086192,0.194460114471444,1,-0.00690393944219377,-0.0383385006256094,-0.038053047324365,0.104601204694088,-0.145452609364403,NA,0.230963777813217,0.049528121488664
"Saccharomyces",-0.0603480780605739,0.3082589317039,-0.10728180516446,-0.0154369364562117,0.0541931000130662,-0.00674173626895897,-0.076876928088319,0.387330859099044,-0.0531263088582236,-0.0482996816503527,0.231034214826148,-0.131169872865804,0.205092371571456,0.0266613932163008,0.033051839423611,-0.061637200518383,0.00528266153229673,-0.0232436238296982,0.0192247583182655,-0.0755574596588633,-0.120295665149033,0.0184715804723433,-0.0102228523151837,-0.52501807029345,-0.0728116275444674,-0.0139706415602972,-0.00690393944219377,1,0.25851052663973,-0.0515189671007988,0.0849915162317556,-0.0201360771876264,NA,-0.140520618385684,-0.0356369686667566
"Schizophyllum",-0.0155551854366605,0.51099090098141,-0.0259277642361208,0.00141986516392948,-0.00548187665207039,-0.0341616140383398,-0.0890814573883785,0.520451163830772,-0.0214355664199854,-0.0349725480864263,0.334311283372785,-0.00483883469874388,-0.00473561022350058,0.0641237336791062,-0.0323198250142066,-0.0264530660474614,-0.0315812259577056,-0.0174467002724671,-0.0153504800456576,-0.031592064011793,-0.0338426376275321,-0.0199751175830054,-0.0234682787533732,-0.111083405032683,-0.0202962711004441,-0.0665560601552243,-0.0383385006256094,0.25851052663973,1,-0.0123852383675304,-0.0586380454242527,-0.070658762030889,NA,-0.0413595276621237,-0.0150698998060387
"Trichosporon",0.00856230503559904,-0.0337531623271159,0.0421504243790762,0.473139784405427,0.199721084372115,-0.026529196083192,-0.105423320145372,0.298679895830078,0.0767995165316743,0.514191328948405,0.292860130586808,-0.0435544192907645,0.0209741633338549,0.00928713085600373,-0.0334746766889031,0.496856823224279,-0.0313236597334896,0.0252518824018641,-0.0210974894242028,-0.0278008025299565,0.00139082478954868,-0.0227603099100038,-0.0232768790922122,0.131353423098596,-0.0201307413037223,-0.0659848018496696,-0.038053047324365,-0.0515189671007988,-0.0123852383675304,1,0.0162098650732742,-0.070047124791313,NA,-0.0409175697675439,-0.0149469945965465
"unidentified",-0.0734023153326542,-0.103830863328045,-0.175114328864174,-0.100575926369185,-0.0919115551312671,-0.0368851560319076,0.0350286944136871,-0.0665301474770361,-0.0645554289066015,-0.0622153973747902,-0.194693921489493,-0.0235600234342009,0.161603353290599,-0.253059773343813,-0.0535693988218395,-0.0728371419174214,-0.125376324566934,-0.0608128087089036,0.0813179551968877,0.172865356499206,-0.134669026001303,0.00511063326073333,0.379946528441364,-0.3257682135386,0.00825791162856414,0.189573900269636,0.104601204694088,0.0849915162317556,-0.0586380454242527,0.0162098650732742,1,0.0456165646702502,NA,-0.0190007444325146,-0.0286802263618473
"PIV3",0.177575235219328,-0.20747055852102,-0.178916762310661,0.00500352819734855,0.0448051452062381,-0.15011484123478,-0.27958628680442,-0.113032296332955,-0.0830550826599385,-0.178493853832003,-0.166072520193455,-0.0667204799335022,-0.167879656555783,-0.129766622635421,0.0243946844233191,-0.0900556801645956,-0.0392130229290051,0.138253889198379,0.0322449103762347,0.11287659416827,-0.0788899725716925,-0.0774332244396896,0.162713292378786,-0.443825495352915,-0.0410180103530029,-0.179997737391581,-0.145452609364403,-0.0201360771876264,-0.070658762030889,-0.070047124791313,0.0456165646702502,1,NA,-0.233921905892208,0.198330092604684
"PIV4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"RV",-0.0515215442992883,-0.0273603051586795,0.112668206688057,-0.119203701203764,0.0803224670508815,-0.0531670424134189,-0.0562616974558273,-0.0966124632830243,0.153448991849076,0.0786577277782851,-0.0314640300314721,-0.0172106914583353,-0.350204690409975,0.185019736029792,0.0295200300626381,0.0722754676260222,0.402030781954786,-0.0577361786266277,0.0565717884932509,-0.0493038890877389,-0.0135507495350282,-0.0498757180252332,-0.0486470320169294,-0.145660314227447,-0.0569483430505789,-0.0838431716486849,0.230963777813217,-0.140520618385684,-0.0413595276621237,-0.0409175697675439,-0.0190007444325146,-0.233921905892208,NA,1,-0.0498437908822485
"Boca",-0.0187725671527361,-0.076699249680096,-0.04290504018977,-0.0557705437768046,-0.0483887896821905,-0.0171068019647806,-0.0824562192769909,-0.0594486060891189,-0.0173499597751085,-0.0528980747338041,-0.0537601978940431,-0.0636097419683239,0.0642466573194023,-0.0670029858443378,0.471406443248206,-0.0319247801533416,-0.038112311923589,-0.0214895547021333,-0.0258117028199802,0.0127989575256363,-0.0414755110809986,-0.0277354516643114,0.0678882319090337,-0.0701761109717226,-0.017038316319017,0.0092623732116526,0.049528121488664,-0.0356369686667566,-0.0150698998060387,-0.0149469945965465,-0.0286802263618473,0.198330092604684,NA,-0.0498437908822485,1
