"","Actinobacillus","Actinomyces","Capnocytophaga","Fusobacterium","Gemella","Granulicatella","Haemophilus","Leptotrichia","Neisseria","Porphyromonas","Prevotella","Rothia","Streptococcus","Veillonella","Abiotrophia","Lautropia","Staphylococcus","Klebsiella","Moraxella","Pseudomonas","Lactobacillus","Aspergillus","Botrytis","Candida","Clavispora","Cryptococcus","Penicillium","Saccharomyces","Schizophyllum","Trichosporon","unidentified","PIV3","PIV4","RV","Boca"
"Streptococcus",0.00881626250978185,0.0951026002301226,0.00770999809596495,0.0112189806749321,0.0501744757360199,0.110575122569736,0.531776899012824,0.0122227445329259,0.0649101410289266,0.0115469812404392,0.106956078166352,0.317232888128562,1,0.0934073997032482,0.00687256250514934,0.00688594641797602,0.000669905708276741,0.0102075085250271,0.0253108053155767,0.061753394611918,0.00863633900518657,0.00523992277456664,0.0357566585192548,0.658464337835863,0.0645884986060862,0.04930428985609,0.0530396677385367,0.270438732818927,0.00722816986940511,0.00161454404385541,0.049772039023125,0.333137743383894,0,0.105959385839694,0.00369272966605494
"Veillonella",0.0398891608535719,0.519680029281046,0.0873898771496309,0.152484805498828,0.249622807266485,0.270075052438422,0.0512628994587381,0.180759395907989,0.195895604612144,0.139434690652792,0.544237175068384,0.207405560370193,0.0934073997032482,1,0.0613480068293716,0.105426272213736,0.0116344834213807,0.0915040108691003,0.00845794579471792,0.0458875539585324,0.122421915497294,0.0378849046854012,0.0090961949994024,0.0595126362694953,0.00248856133045094,0.0222487449229575,0.0341731659475004,0.0998161015543101,0.049827602090168,0.0275564800881826,0.0818505209200732,0.0349836521517861,0,0.104405806689862,0
"Abiotrophia",0.0398429251923799,0.0645290284652879,0.219769008913394,0.122349556569923,0.0626481822501704,0.0557234169449053,0.0146024484503534,0.133642335565686,0.056177834490184,0.150525666935843,0.0395876702145848,0.0209365806697314,0.00687256250514934,0.0613480068293716,1,0.180032065340778,0.0445387791315444,0.0376466998170588,0.0188905946680512,0.00465707138489513,0.135087053328599,0.370882306470602,0.0251598421296408,0.00387630492374735,0.00794180977190462,0.0718715922695558,0.111377587292769,0.0213720196589031,0.0116915904421342,0.000252737538302794,0.0988728611234992,0.00475509712781574,0,0.00497015872328654,0.243824184199126
"Lautropia",0.083845902313165,0.054466163489959,0.206385753940567,0.24421007995418,0.092185311906447,0.0492381034105972,0.00445348948307667,0.274525554340839,0.128488131904576,0.392280785512826,0.0788528840623158,0.0145971306529838,0.00688594641797602,0.105426272213736,0.180032065340778,1,0.0693596990392056,0.0544386619671712,0.00884158650703981,0.041842699616302,0.0670382627919321,0.0251682131923328,0.000935515844000534,0.00388386517079808,1.18234523717176e-05,0.00102163653050791,0.00383450255850426,0.00678221075728203,0.000301820991403523,0.378415099458477,0.0596356344819481,0.00161737018169528,0,0.00718943667552441,0
"Staphylococcus",0.020042713502113,0.0124380616795666,0.0572986475873976,0.0501911373121312,0.00918221292446508,0.00790910210949669,0.00134619889027543,0.0596629184052374,0.0129178390914624,0.0923296401230478,0.0112469386992495,0.00205636906325346,0.000669905708276741,0.0116344834213807,0.0445387791315444,0.0693596990392056,1,0.00879689123099414,0.0117869935816082,0.009467116944187,0.0388270619108149,0.00843698199030063,0.000143401458130965,0.000368988277416493,3.04362670149327e-05,1.48098613759196e-05,0.00729950617306641,0.0012922994897403,0,0,0.012495800263435,0.000336709503696686,0,0.00187875875091059,0
"Klebsiella",0.125100916931312,0.0831331476279505,0.0674855943545307,0.225681176725331,0.0907417019959527,0.0168868701299686,0.00415555049506466,0.139641213982939,0.0306868913375751,0.174503209937736,0.129073911099836,0.00803760023191158,0.0102075085250271,0.0915040108691003,0.0376466998170588,0.0544386619671712,0.00879689123099414,1,0.000865691755329023,0.00636776292062025,0.072704176603638,0.0317415299907889,0,0.0057615045752426,0,0,4.72692962253385e-05,0.0225246906707556,0.00969030988227537,0.0510221580961319,0.0420097048799617,0.0139851063998963,0,0.00012228790135338,0
"Moraxella",0.00585997482693046,0.0131276953102588,0.0168086730393248,0.0220455517514041,0.0725388464554938,0.095070808885392,0.0289529105427634,0.0186291154622275,0.00679880598482507,0.0892820158842537,0.00798969700482788,0.0351168206545859,0.0253108053155767,0.00845794579471792,0.0188905946680512,0.00884158650703981,0.0117869935816082,0.000865691755329023,1,0.0266539964346544,0.0180539588976565,0.015713705669792,0.000782986431351551,0.0143337662040822,0.0130818965657129,0.0486402402218856,0.0496575863757217,0.0696116441227889,0.00536481473785011,3.64791448892454e-05,0.0876051844090453,0.0184751765630596,0,0.0252028540273771,0
"Pseudomonas",0.0121829979557935,0.116479018361372,0.026032390004055,0.0426861804249621,0.0551425117505342,0.201878971253022,0.0937607619984839,0.0580995738068647,0.115945184715738,0.0190902068367993,0.0461879761835949,0.083985826389666,0.061753394611918,0.0458875539585324,0.00465707138489513,0.041842699616302,0.009467116944187,0.00636776292062025,0.0266539964346544,1,0.0167113650938064,0.00265812123289044,0.0390748591024025,0.036556180839078,0.0706704861111572,0.105685448566417,0.103218257837669,0.0901093607807077,5.82641365927117e-05,0.00278726815702435,0.131934983860436,0.0593084511327296,0,0.0174875703019798,0.0149490400408356
"Lactobacillus",0.0363450307109054,0.142514064848066,0.192640410734432,0.194139477772072,0.0765601214523541,0.0804990204725036,0.00879316612578174,0.0911135654917139,0.0394493780020752,0.169494867018933,0.0635289627458219,0.0261669929703696,0.00863633900518657,0.122421915497294,0.135087053328599,0.0670382627919321,0.0388270619108149,0.072704176603638,0.0180539588976565,0.0167113650938064,1,0.030519000999795,0.00101229632616096,0.00487300101337806,0.00019685454811802,0.00151346246560302,0.00305372194865672,0.00537958320777365,0.0106552406038428,0.022194338245161,0.0419407879242466,0.00357656918660698,0,0.00433863751943764,0
"Aspergillus",0.0309836065327169,0.0565935012031191,0.0440344831311387,0.138596085414574,0.0306726570342489,0.0273389231318583,0.0112645316137016,0.085843553229485,0.0285530238181984,0.0565109484393955,0.0220268366984206,0.0148235420302415,0.00523992277456664,0.0378849046854012,0.370882306470602,0.0251682131923328,0.00843698199030063,0.0317415299907889,0.015713705669792,0.00265812123289044,0.030519000999795,1,0.000400609697300047,0.00295439835470623,0.00837036010163184,0.0315820163593531,0.0536603440181127,0.0106313933454728,0.0139682253970727,0.00146184762802359,0.084170364737566,0.0013139101794154,0,0.00103802212220538,0
"Botrytis",2.26866444336116e-05,0.0171096387412643,0.000918401014245118,0.000824938740060732,0.008261484078121,0.0652105496395515,0.0697532656034081,0.000853536213906603,0.0447635827579683,0.000922518536239814,0.00415162392010326,0.0207074641761118,0.0357566585192548,0.0090961949994024,0.0251598421296408,0.000935515844000534,0.000143401458130965,0,0.000782986431351551,0.0390748591024025,0.00101229632616096,0.000400609697300047,1,0.0174840188130564,0.0664104282165111,0.184704654125359,0.179418850897159,0.095015381543105,0,0,0.218127478594121,0.0455819367837571,0,0.00726161489756239,0.0626289671735931
"Candida",0.00497471760264989,0.0527570241833374,0.00434943721781866,0.00599622419154022,0.0308191615561938,0.0657471199931905,0.39732770258054,0.00646433900767118,0.0355056265410906,0.00644434326829801,0.0595571165806913,0.299041182409923,0.658464337835863,0.0595126362694953,0.00387630492374735,0.00388386517079808,0.000368988277416493,0.0057615045752426,0.0143337662040822,0.036556180839078,0.00487300101337806,0.00295439835470623,0.0174840188130564,1,0.0231462855917479,0.0295036789919174,0.0303053119920329,0.13468131489446,0.00407719391863115,0.000909598891788321,0.0285309616352177,0.334792931113421,0,0.185926673341463,0.00208134838520835
"Clavispora",7.73396931719184e-06,0.0378590810012474,4.15481258124739e-05,4.77878361809791e-05,0.0326115642044144,0.0806828036257344,0.130653318003738,0.00740231808811986,0.0502041612038723,0.0145621387247901,0.00519735921951225,0.0903357018216974,0.0645884986060862,0.00248856133045094,0.00794180977190462,1.18234523717176e-05,3.04362670149327e-05,0,0.0130818965657129,0.0706704861111572,0.00019685454811802,0.00837036010163184,0.0664104282165111,0.0231462855917479,1,0.185769654892511,0.0657197238310978,0.063791079866081,0,0,0.193932324663009,0.0337823774512666,0,0.00713010467504605,0.0118498982080025
"Cryptococcus",2.25749789504182e-05,0.142406754972625,0.0719764213752184,0.00730443746941301,0.140379037346978,0.297670120417419,0.0977154703109926,0.0372637842126962,0.0521729164002541,0.0672072291739594,0.0553968477446498,0.12653798216951,0.04930428985609,0.0222487449229575,0.0718715922695558,0.00102163653050791,1.48098613759196e-05,0,0.0486402402218856,0.105685448566417,0.00151346246560302,0.0315820163593531,0.184704654125359,0.0295036789919174,0.185769654892511,1,0.402549489290648,0.172003710255498,0,4.28719179671466e-05,0.371173858368608,0.0154800492250906,0,0.0169394090135464,0.0459734357388684
"Penicillium",0.000772657102943941,0.140946184760438,0.0495507004667907,0.0150029426002226,0.0941560299714818,0.287723983163781,0.0917672378839698,0.0349349716483269,0.0595050316572308,0.0893158910457224,0.0408813535422559,0.0969586993956278,0.0530396677385367,0.0341731659475004,0.111377587292769,0.00383450255850426,0.00729950617306641,4.72692962253385e-05,0.0496575863757217,0.103218257837669,0.00305372194865672,0.0536603440181127,0.179418850897159,0.0303053119920329,0.0657197238310978,0.402549489290648,1,0.134638934413433,3.89033919192538e-05,6.68818199500709e-05,0.284302408435724,0.0104023715116314,0,0.0791160954341107,0.0666120070152809
"Saccharomyces",0.00717757214406334,0.17383693509041,0.0166148961639682,0.0179807324630034,0.0819226537574194,0.233461024734519,0.28781353565961,0.0322369612335119,0.0510803594856237,0.0217559824018504,0.150853163638994,0.224746317293483,0.270438732818927,0.0998161015543101,0.0213720196589031,0.00678221075728203,0.0012922994897403,0.0225246906707556,0.0696116441227889,0.0901093607807077,0.00537958320777365,0.0106313933454728,0.095015381543105,0.13468131489446,0.063791079866081,0.172003710255498,0.134638934413433,1,0.0365451082973965,0.000947282953403072,0.149830761743553,0.151012003697561,0,0.0250063913421127,0.0140603256074335
"Schizophyllum",0.000265370170856927,0.13546308411697,0.00737122050882721,0.0241139498543229,0.0202162739633243,0.0129105205780308,0.00478991507733351,0.184010471316949,0.0102366359474773,0.0116666855569791,0.120651654412147,0.022038260726204,0.00722816986940511,0.049827602090168,0.0116915904421342,0.000301820991403523,0,0.00969030988227537,0.00536481473785011,5.82641365927117e-05,0.0106552406038428,0.0139682253970727,0,0.00407719391863115,0,0,3.89033919192538e-05,0.0365451082973965,1,0.000452743040755821,0.00652133494266072,0,0,0,0
"Trichosporon",0.0322261371920137,0.010969332325736,0.0450001073023401,0.240193080479059,0.0536838371024935,0.01491980606411,0.000839859287482869,0.152707847733392,0.0461416933243126,0.243994789617348,0.0281961343162439,0.00495122667109205,0.00161454404385541,0.0275564800881826,0.000252737538302794,0.378415099458477,0,0.0510221580961319,3.64791448892454e-05,0.00278726815702435,0.022194338245161,0.00146184762802359,0,0.000909598891788321,0,4.28719179671466e-05,6.68818199500709e-05,0.000947282953403072,0.000452743040755821,1,0.0290588230600053,1.49438272578628e-06,0,2.38280927045142e-06,0
"unidentified",0.0461478397788868,0.195834595334923,0.0422451742799436,0.112784723186293,0.151499542419221,0.237545724678305,0.0838450354460472,0.0968302752314115,0.122398550986524,0.132059108856435,0.0595582785650929,0.125926016164385,0.049772039023125,0.0818505209200732,0.0988728611234992,0.0596356344819481,0.012495800263435,0.0420097048799617,0.0876051844090453,0.131934983860436,0.0419407879242466,0.084170364737566,0.218127478594121,0.0285309616352177,0.193932324663009,0.371173858368608,0.284302408435724,0.149830761743553,0.00652133494266072,0.0290588230600053,1,0.0322345746376768,0,0.0247703865838674,0.0154254468324522
"PIV3",0.0153481479585762,0.0223014585063238,0.000597377224835438,0.00669441192896991,0.038376540906605,0.0397609570960542,0.152497446630062,0.00429008702767886,0.0211670611805577,0.00198656015246423,0.0267306267288386,0.201337310205671,0.333137743383894,0.0349836521517861,0.00475509712781574,0.00161737018169528,0.000336709503696686,0.0139851063998963,0.0184751765630596,0.0593084511327296,0.00357656918660698,0.0013139101794154,0.0455819367837571,0.334792931113421,0.0337823774512666,0.0154800492250906,0.0104023715116314,0.151012003697561,0,1.49438272578628e-06,0.0322345746376768,1,0,7.64077676579378e-05,0.00759930572977396
"PIV4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"RV",0,0.0406083025251945,0.0086199124566827,0.00140889110636255,0.0477073592048025,0.0421107614936007,0.14055095204276,0.00282491106709271,0.0806255311686689,0.0100995781115746,0.0423945257214116,0.138642597631544,0.105959385839694,0.104405806689862,0.00497015872328654,0.00718943667552441,0.00187875875091059,0.00012228790135338,0.0252028540273771,0.0174875703019798,0.00433863751943764,0.00103802212220538,0.00726161489756239,0.185926673341463,0.00713010467504605,0.0169394090135464,0.0791160954341107,0.0250063913421127,0,2.38280927045142e-06,0.0247703865838674,7.64077676579378e-05,0,1,2.93921502736438e-06
"Boca",0,0,0,0,0,0.0196961280804412,0.00575531974967769,0,0.0163057805329206,0,0.0049196384414083,0.00912488036476933,0.00369272966605494,0,0.243824184199126,0,0,0,0,0.0149490400408356,0,0,0.0626289671735931,0.00208134838520835,0.0118498982080025,0.0459734357388684,0.0666120070152809,0.0140603256074335,0,0,0.0154254468324522,0.00759930572977396,0,2.93921502736438e-06,1
