"","Actinobacillus","Actinomyces","Capnocytophaga","Fusobacterium","Gemella","Granulicatella","Haemophilus","Leptotrichia","Neisseria","Porphyromonas","Prevotella","Rothia","Streptococcus","Veillonella","Abiotrophia","Lautropia","Staphylococcus","Klebsiella","Moraxella","Pseudomonas","Lactobacillus","Aspergillus","Botrytis","Candida","Clavispora","Cryptococcus","Penicillium","Saccharomyces","Schizophyllum","Trichosporon","unidentified","PIV3","PIV4","RV","Boca"
"Prevotella",0.100539146845618,0.696750347857335,0.367871669445638,0.532157769989633,0.0658921069124953,0.29373959517678,-0.00304058701054591,0.555925145463469,0.271515056506348,0.365541539024905,1,0.337080630845105,0.299265801836687,0.718533805669968,0.16031508861563,0.121437578366829,0.0478288616219601,-0.0166695852957804,-0.21299657502068,-0.151513831332923,0.0395781860075845,0.0909408972342203,-0.274061764599433,0.0123642551670446,-0.303300237149363,-0.171040627394077,-0.170476702491276,-0.0464236310916104,0.342436504840475,0.311076154900258,0.000834717731558386,-0.179726314592203,-0.0569432120093526,0.0269761108370562,-0.149987272494832
"Rothia",0.0977712088978978,0.528728940511709,0.175939610938794,0.17614785780493,0.208668604162475,0.286292419074171,-0.0269317544095826,0.202021175200177,0.182428815466764,0.159212934580406,0.337080630845105,1,0.296910254325397,0.425627992577719,0.158791326358909,0.0229387000444285,-0.000121168111101832,-0.243136177555595,0.00240914990034016,-0.212786334778448,0.0827710261009883,-0.175762860787033,-0.0529158436919531,0.0579719663900029,0.0010494293886398,0.20946550604532,0.0262884385588366,0.031188891955786,0.139478902762406,0.0627279628885998,0.12384824804935,-0.256790996981115,-0.133348574358477,0.0600536821349112,-0.160116632590466
"Streptococcus",-0.0166254166147505,0.343246630527105,0.0478135569227632,0.119087388846421,0.172481934812065,0.191531102551507,-0.0460661141415309,0.113396428844451,0.00325204996890768,0.0453798024806228,0.299265801836687,0.296910254325397,1,0.319424333811365,0.0444467294180281,-0.00983529756893607,0.046955763670088,-0.0803463869486887,0.0519095526114334,-0.129187903661325,0.232536904677003,-0.0455082729662492,0.0476710491430639,0.162264272050642,-0.00505310492357565,0.0625459691689434,0.0237183317781532,0.0893995176602949,-0.00543148548355435,0.055303688945423,0.0343904381761684,-0.325491960813404,0.0615473518535804,-0.0561438656209081,-0.0888378793733124
"Veillonella",-0.0614679359299356,0.676667047418112,0.329181215968937,0.361619115698561,0.0210106277307881,0.296753580709312,-0.0510071161360888,0.46842645816626,0.112800485162706,0.137167627400479,0.718533805669968,0.425627992577719,0.319424333811365,1,0.132597052441656,0.103977153967151,0.0251937829141371,-0.11335213198457,-0.134298506761778,-0.141104173240987,0.189345621482325,-0.0228963958351683,-0.214101970809956,0.0569023104302591,-0.198712425516122,-0.084266501593335,-0.0719642995773538,-0.0293894308160844,0.228889533356778,0.144339296066833,-0.0789278420111417,-0.174426054988257,-0.00744972443096627,0.0399491420161651,-0.114468486765436
"Abiotrophia",-0.0116758716078634,0.09700116458392,0.297215168348795,0.00964339330306629,0.0045699519309581,0.190718451975437,0.0464805524115503,0.130822530369457,0.101708931333142,0.0720029480616363,0.16031508861563,0.158791326358909,0.0444467294180281,0.132597052441656,1,0.298065309309411,0.12472342533861,-0.133774760924153,0.0736446866376428,-0.20422453447712,-0.0150331618569101,0.144972294106642,0.030372961223935,-0.0821948514174185,0.0318419489502044,0.0994288862752139,0.194982537174669,-0.0305230469378892,0.083342498745974,0.0312192195443886,0.0947638486332243,-0.0585000160029184,0.0250831589845778,0.022899367556592,-0.0331677895174146
"Lautropia",0.201852685751178,0.13495924546573,0.372073086999861,0.262332815401236,0.111738015175258,0.06975130043583,0.27626844310126,0.341702976047648,0.467515705619468,0.269996252227742,0.121437578366829,0.0229387000444285,-0.00983529756893607,0.103977153967151,0.298065309309411,1,0.0304933405909107,-0.00227288417031722,0.043428252068397,0.0361062396168276,-0.19538107401694,0.29505269938999,0.0201498865636869,-0.208890059316366,-0.0935524546547363,-0.168431053634173,0.163614204811059,0.0337459494584249,-0.0651774124318239,0.0317528600418977,0.173917600425579,0.120553774364857,0.141610567839601,0.0440280534220115,-0.0304495767926496
"Staphylococcus",-0.0705450926910657,-0.0454013965659477,-0.074354089767173,-0.04427383413896,-0.037752879176852,-0.0193057412584122,-0.161761255091558,-0.0820112148777715,-0.035522442455663,-0.0233448026000863,0.0478288616219601,-0.000121168111101832,0.046955763670088,0.0251937829141371,0.12472342533861,0.0304933405909107,1,0.0359329006575647,-0.0551688711136983,-0.013795930401956,0.126966191808393,-0.108105153074358,-0.0878781223368491,0.0369860138054935,0.0892198227406139,-0.150294725435437,-0.0324469262903167,-0.113287517491646,0.0187859169771375,0.0102901991395967,-0.178256418003149,0.0205801082694735,0.0339508923543586,0.00673946697287637,-0.0376764264051026
"Klebsiella",0.136916683830221,-0.0290976494508426,-0.144530042005021,0.0536651632163379,0.136751961593538,-0.141092350948928,-0.254492931565153,-0.0542851110268604,-0.082282358921413,0.0392797118446267,-0.0166695852957804,-0.243136177555595,-0.0803463869486887,-0.11335213198457,-0.133774760924153,-0.00227288417031722,0.0359329006575647,1,-0.136443433013084,0.0831996849525142,0.14661180792911,-0.0108532033696459,-0.0437080724291383,0.0547826649029276,0.0837189426101156,-0.212792030548783,-0.0875693260863675,0.0377375049373368,-0.0487790590084185,0.0406753945161048,-0.155468048200946,-0.0109214861064105,0.115362167361101,0.0709114073784363,-0.0226352455008761
"Moraxella",-0.0366051033643086,-0.0984788322662837,-0.0450311492779699,-0.0986644223091996,-0.0815507877749867,0.0685941779864948,0.257525389085596,-0.173532370179702,0.0369944274354323,-0.0178040344830601,-0.21299657502068,0.00240914990034016,0.0519095526114334,-0.134298506761778,0.0736446866376428,0.043428252068397,-0.0551688711136983,-0.136443433013084,1,-0.191743628844526,0.0285372528679107,0.000492958460905537,0.27805929432772,0.152028484258926,0.167315293139725,0.142820375598286,0.104989163576567,-0.0300972248192755,-0.0455587874081879,-0.211263761082993,0.00322554217378685,-0.0856671256548193,-0.150372720217796,-0.101843767503105,-0.0292301991956572
"Pseudomonas",0.106372229056811,-0.136180118756436,-0.00397925508373749,-0.0703594250819599,-0.104001584380425,-0.146268935521742,-0.255997841164568,-0.0293434382888422,0.0278504230813655,0.0274642495605055,-0.151513831332923,-0.212786334778448,-0.129187903661325,-0.141104173240987,-0.20422453447712,0.0361062396168276,-0.013795930401956,0.0831996849525142,-0.191743628844526,1,0.0189051635030782,0.0395889781693986,0.00787655020326779,0.0531215696936501,-0.00969277420031191,-0.173011844636271,-0.0683313228965244,-0.0183145474204619,-0.0126759562635326,0.0599903913975904,0.000352090348736757,0.122848127193593,0.0390621352819548,-0.0134415013440618,0.0146893792456838
"Lactobacillus",-0.0675114135841804,0.0601672920672188,-0.207044080228035,-0.0558696606359077,-0.121340782836129,-0.0342000350866893,-0.212802358177028,-0.229188459985899,-0.297422613572067,-0.147675951255729,0.0395781860075845,0.0827710261009883,0.232536904677003,0.189345621482325,-0.0150331618569101,-0.19538107401694,0.126966191808393,0.14661180792911,0.0285372528679107,0.0189051635030782,1,-0.261421682825344,0.0159726466989701,0.356480294974568,0.212258516256017,-0.0412406411652781,-0.157943421875206,-0.113203158004509,0.13158010633071,-0.0159029695539186,-0.276464210093824,-0.190528669938756,0.0175998898703253,0.0502438195550377,-0.0699716295861921
"Aspergillus",0.127465203533964,0.00704009412654382,0.156855318079794,0.102512475059278,0.07393122375414,0.0219194323514804,0.172383302976892,0.129002105538342,0.24735600631225,0.121483690221919,0.0909408972342203,-0.175762860787033,-0.0455082729662492,-0.0228963958351683,0.144972294106642,0.29505269938999,-0.108105153074358,-0.0108532033696459,0.000492958460905537,0.0395889781693986,-0.261421682825344,1,0.018319851199388,-0.435145760505214,-0.143546308776375,-0.0933145970842852,0.22194764141708,0.119532889354887,0.107167882051447,0.109826434987981,0.312172672173738,0.108964409403334,0.060096799078994,-0.0839069042409302,-0.0230085910078231
"Botrytis",-0.11093503043733,-0.118982352795415,-0.150338293581333,-0.224500130195825,-0.120436243661427,0.00299742656077484,0.169910007929929,-0.215694110654213,-0.0786935512714314,-0.0910305989429553,-0.274061764599433,-0.0529158436919531,0.0476710491430639,-0.214101970809956,0.030372961223935,0.0201498865636869,-0.0878781223368491,-0.0437080724291383,0.27805929432772,0.00787655020326779,0.0159726466989701,0.018319851199388,1,0.180762124247274,0.458684561996342,0.188297167683251,0.270043773926357,0.0257425224941034,-0.169339251510356,-0.199964565943221,0.0487798517673342,-0.197488248529182,-0.00899678166804634,-0.0118555970229183,-0.0661009192139472
"Candida",-0.090214284129675,0.052662220224777,-0.0769011320909496,-0.106814236773724,-0.0251684517102487,0.163626351388336,-0.157594247646246,-0.204303544469242,-0.234545694019106,-0.127903862780202,0.0123642551670446,0.0579719663900029,0.162264272050642,0.0569023104302591,-0.0821948514174185,-0.208890059316366,0.0369860138054935,0.0547826649029276,0.152028484258926,0.0531215696936501,0.356480294974568,-0.435145760505214,0.180762124247274,1,0.182836717082029,-0.0167486989087212,-0.30381910954367,-0.373829293031812,-0.0669342158974045,-0.0309054567220072,-0.479420059991198,-0.350603461213136,-0.114240313530727,0.0774530956228238,-0.0888468560054438
"Clavispora",-0.0939370606502159,-0.18580373033346,-0.311214743481844,-0.298508882100709,-0.201713511313591,-0.114439747950328,-0.0605655935151084,-0.330863689133397,-0.220947948172188,-0.216518420674611,-0.303300237149363,0.0010494293886398,-0.00505310492357565,-0.198712425516122,0.0318419489502044,-0.0935524546547363,0.0892198227406139,0.0837189426101156,0.167315293139725,-0.00969277420031191,0.212258516256017,-0.143546308776375,0.458684561996342,0.182836717082029,1,0.173240490942148,0.142578737846463,-0.0405869694823649,-0.108469462326537,-0.156344624933667,0.000716430900962769,-0.0816824070794666,0.0541448416230863,-0.0361498706766533,0.0161345258748223
"Cryptococcus",-0.132489495347556,0.0371627289909209,-0.154513878957121,-0.190928770495283,0.0182614474961887,-0.0628465101998748,0.0757247415156968,-0.143730396588525,-0.227143979664836,-0.145378205360061,-0.171040627394077,0.20946550604532,0.0625459691689434,-0.084266501593335,0.0994288862752139,-0.168431053634173,-0.150294725435437,-0.212792030548783,0.142820375598286,-0.173011844636271,-0.0412406411652781,-0.0933145970842852,0.188297167683251,-0.0167486989087212,0.173240490942148,1,0.282654777647705,0.250920012724067,-0.0501487862789787,-0.0544875416063541,0.0869289474875431,-0.194452606283366,-0.0267856072400233,-0.0341617123848031,0.0279717653225913
"Penicillium",0.0595728728240949,-0.016196018343514,0.0498045989912255,-0.0060227500034283,0.0426437250754451,0.0508463508239827,0.256428828780161,0.00696894045815643,0.0665433160957115,0.0210642639250691,-0.170476702491276,0.0262884385588366,0.0237183317781532,-0.0719642995773538,0.194982537174669,0.163614204811059,-0.0324469262903167,-0.0875693260863675,0.104989163576567,-0.0683313228965244,-0.157943421875206,0.22194764141708,0.270043773926357,-0.30381910954367,0.142578737846463,0.282654777647705,1,0.195738262048545,-0.0453623098782907,-0.118784253461879,0.333873284649151,-0.0835021971923433,0.0467294350236426,0.0343702773482953,0.0409185699455002
"Saccharomyces",0.00203455910735386,0.0802702585743464,-0.0465220521822337,0.0740544233552492,0.022490765821893,-0.0554948227580753,0.00290833312238256,0.10012575924216,0.0281030225768957,-0.0107828486624966,-0.0464236310916104,0.031188891955786,0.0893995176602949,-0.0293894308160844,-0.0305230469378892,0.0337459494584249,-0.113287517491646,0.0377375049373368,-0.0300972248192755,-0.0183145474204619,-0.113203158004509,0.119532889354887,0.0257425224941034,-0.373829293031812,-0.0405869694823649,0.250920012724067,0.195738262048545,1,0.0124622421103557,-0.0336643268503944,0.13040498134111,-0.0420644844207626,-0.00028407373985248,-0.0614456398681797,0.0958282242356478
"Schizophyllum",0.0742612408196235,0.188854542749635,-0.0571839614392878,0.0439183527193593,-0.0361319043174845,0.039796389815313,-0.105927024110854,0.0279884043973961,0.038763504546431,0.00503640634703248,0.342436504840475,0.139478902762406,-0.00543148548355435,0.228889533356778,0.083342498745974,-0.0651774124318239,0.0187859169771375,-0.0487790590084185,-0.0455587874081879,-0.0126759562635326,0.13158010633071,0.107167882051447,-0.169339251510356,-0.0669342158974045,-0.108469462326537,-0.0501487862789787,-0.0453623098782907,0.0124622421103557,1,0.410141104920151,0.0894676587193888,0.0321121753098352,-0.131304780293336,0.0535326023020367,-0.0214278902702755
"Trichosporon",0.180102500849105,0.146538413205,0.049326758758549,0.116949514888711,0.0613343375217411,0.0810814392853586,-0.213743322097862,0.0903556960000144,0.132195508314616,0.140432405348902,0.311076154900258,0.0627279628885998,0.055303688945423,0.144339296066833,0.0312192195443886,0.0317528600418977,0.0102901991395967,0.0406753945161048,-0.211263761082993,0.0599903913975904,-0.0159029695539186,0.109826434987981,-0.199964565943221,-0.0309054567220072,-0.156344624933667,-0.0544875416063541,-0.118784253461879,-0.0336643268503944,0.410141104920151,1,0.0393489705926172,0.000206398261884733,-0.012695308549043,-0.0501118626131804,-0.11857609332952
"unidentified",0.104624642027809,0.0272360276069003,0.0889681471216824,0.0970523809142049,0.0403280925078166,0.0842645438941142,0.17226433731716,0.0591747980417802,0.208270655830552,0.149869152248702,0.000834717731558386,0.12384824804935,0.0343904381761684,-0.0789278420111417,0.0947638486332243,0.173917600425579,-0.178256418003149,-0.155468048200946,0.00322554217378685,0.000352090348736757,-0.276464210093824,0.312172672173738,0.0487798517673342,-0.479420059991198,0.000716430900962769,0.0869289474875431,0.333873284649151,0.13040498134111,0.0894676587193888,0.0393489705926172,1,-0.00549265612193932,0.0197089268300473,-0.112585466647938,-0.00896459539405223
"PIV3",0.146945728073011,-0.325909667975316,0.0192463201419546,-0.0444817774865655,-0.0411936882606503,-0.199699368220556,-0.0150844291451061,0.0620401972865063,0.131550773638882,0.0281460974450567,-0.179726314592203,-0.256790996981115,-0.325491960813404,-0.174426054988257,-0.0585000160029184,0.120553774364857,0.0205801082694735,-0.0109214861064105,-0.0856671256548193,0.122848127193593,-0.190528669938756,0.108964409403334,-0.197488248529182,-0.350603461213136,-0.0816824070794666,-0.194452606283366,-0.0835021971923433,-0.0420644844207626,0.0321121753098352,0.000206398261884733,-0.00549265612193932,1,-0.0956422431705929,-0.1841207348666,-0.0646356258657168
"PIV4",-0.0881137413992893,-0.0738385689536753,-0.0402332307937357,-0.0871940651198777,-0.146955592136451,-0.0861203148310007,0.103386070962627,-0.0358725914141095,-0.0288711830524534,-0.107665294943253,-0.0569432120093526,-0.133348574358477,0.0615473518535804,-0.00744972443096627,0.0250831589845778,0.141610567839601,0.0339508923543586,0.115362167361101,-0.150372720217796,0.0390621352819548,0.0175998898703253,0.060096799078994,-0.00899678166804634,-0.114240313530727,0.0541448416230863,-0.0267856072400233,0.0467294350236426,-0.00028407373985248,-0.131304780293336,-0.012695308549043,0.0197089268300473,-0.0956422431705929,1,-0.0705182121369102,0.0792991227994439
"RV",0.00497763469616655,0.0320263239902959,-0.0490706383098901,-0.160851337200899,-0.0901603415839756,-0.0507288709348796,-0.172109112680133,-0.126285349389074,-0.0618318430650598,-0.0294750724324766,0.0269761108370562,0.0600536821349112,-0.0561438656209081,0.0399491420161651,0.022899367556592,0.0440280534220115,0.00673946697287637,0.0709114073784363,-0.101843767503105,-0.0134415013440618,0.0502438195550377,-0.0839069042409302,-0.0118555970229183,0.0774530956228238,-0.0361498706766533,-0.0341617123848031,0.0343702773482953,-0.0614456398681797,0.0535326023020367,-0.0501118626131804,-0.112585466647938,-0.1841207348666,-0.0705182121369102,1,-0.0539290145527599
"Boca",-0.110096977707274,-0.127501697911781,-0.123348915163063,-0.0817260377429005,-0.0624297550355272,-0.0230556194255345,0.142501893866188,-0.116151905488244,-0.0854437727885725,-0.155343293747246,-0.149987272494832,-0.160116632590466,-0.0888378793733124,-0.114468486765436,-0.0331677895174146,-0.0304495767926496,-0.0376764264051026,-0.0226352455008761,-0.0292301991956572,0.0146893792456838,-0.0699716295861921,-0.0230085910078231,-0.0661009192139472,-0.0888468560054438,0.0161345258748223,0.0279717653225913,0.0409185699455002,0.0958282242356478,-0.0214278902702755,-0.11857609332952,-0.00896459539405223,-0.0646356258657168,0.0792991227994439,-0.0539290145527599,1
